station_id,latitude,longitude,fast,slow,count
1523,22.702903,114.400987,0,36,36
1524,22.545534,114.104934,0,6,6
1525,22.540094,113.919356,0,24,24
1526,22.552652,114.041317,0,6,6
1527,22.587594,113.966093,0,12,12
1528,22.605798,114.143938,0,12,12
1529,22.523102,114.025571,0,12,12
1530,22.592859,114.192009,0,6,6
1531,22.523506,114.02549,0,18,18
1532,22.550737,114.234841,0,6,6
1533,22.509936,113.887706,0,24,24
1534,22.578417,114.126329,0,6,6
1535,22.564484,114.097899,0,7,7
1536,22.725087,114.292425,40,0,40
1537,22.735424,113.816086,0,12,12
1538,22.543792,114.127054,0,2,2
1539,22.57041,114.043545,0,6,6
1540,22.673992,114.32911,0,6,6
1541,22.561583,114.141662,0,6,6
1542,22.561069,114.056394,0,6,6
1543,22.521753,114.066109,0,6,6
1544,22.534084,114.112734,0,8,8
1545,22.569794,113.965021,0,10,10
1546,22.564524,114.045182,0,6,6
1547,22.593517,114.046142,0,6,6
1548,22.716042,114.033861,0,12,12
1549,22.525936,113.954281,0,6,6
1550,22.60076,114.042145,0,12,12
1551,22.541996,114.014366,0,6,6
1552,22.644705,114.021208,0,6,6
1553,22.537577,114.124912,0,6,6
1554,22.702862,114.400048,0,6,6
1555,22.724242,113.832858,0,1,1
1556,22.712094,114.272211,0,10,10
1557,22.722118,114.302573,0,42,42
1558,22.66929,114.040346,0,12,12
1559,22.549168,114.014498,0,6,6
1560,22.555249,114.187484,0,6,6
1561,22.587969,114.259261,0,10,10
1562,22.624926,114.104779,0,12,12
1563,22.542171,114.13733,0,4,4
1564,22.573763,114.06409,0,6,6
1565,22.750283,114.216643,0,18,18
1566,22.547544,114.044548,0,3,3
1567,22.563223,114.051327,0,3,3
1568,22.72649,114.234074,0,3,3
1569,22.561747,113.890616,0,2,2
1570,22.551321,114.044008,0,7,7
1571,22.590903,114.059013,0,6,6
1572,22.554753,113.869808,0,31,31
1573,22.607928,114.12177,0,6,6
1574,22.643016,114.169644,0,11,11
1575,22.553335,113.916163,0,16,16
1576,22.575159,113.869585,0,3,3
1577,22.650378,114.212982,0,36,36
1578,22.549514,114.018197,0,4,4
1579,22.727691,114.225677,0,6,6
1580,22.725587,114.235208,0,2,2
1581,22.630981,114.07694,0,6,6
1582,22.594177,114.123872,0,6,6
1583,22.636802,114.027956,0,12,12
1584,22.647887,114.207009,0,3,3
1585,22.550914,113.967915,0,3,3
1586,22.588945,113.887339,0,12,12
1587,22.607174,113.855288,0,16,16
1588,22.699834,114.237036,0,3,3
1589,22.512397,113.914917,0,6,6
1590,22.552793,113.919052,0,6,6
1591,22.547564,114.229801,0,3,3
1592,22.527708,114.054204,0,18,18
1593,22.64452,114.196447,0,4,4
1594,22.618932,114.149952,0,24,24
1595,22.721403,114.271119,0,6,6
1596,22.61317,114.066001,0,9,9
1597,22.570986,114.12822,0,12,12
1598,22.694639,114.058912,0,6,6
1599,22.771169,113.819783,0,19,19
1600,22.64233,114.070077,0,12,12
1601,22.516818,113.931272,0,12,12
1602,22.555318,114.107819,0,6,6
1603,22.57143,114.065204,0,6,6
1604,22.548873,114.130531,0,6,6
1605,22.535828,114.117989,0,10,10
1606,22.730557,114.253153,0,12,12
1607,22.770918,114.302129,0,10,10
1608,22.722655,114.226411,0,24,24
1609,22.535296,113.995476,0,6,6
1610,22.605216,114.111378,0,12,12
1611,22.720536,114.268533,0,6,6
1612,22.578378,114.136688,0,6,6
1613,22.67163,113.990661,0,6,6
1614,22.625702,114.136194,0,18,18
1615,22.56207,114.129048,0,6,6
1616,22.656069,114.115894,0,12,12
1617,22.560145,113.874326,0,18,18
1618,22.51569,113.911978,0,6,6
1619,22.549065,113.923972,0,12,12
1620,22.751792,113.93798,0,20,20
1621,22.572651,114.110003,0,6,6
1622,22.637503,113.840037,0,12,12
1623,22.63656,113.840979,0,12,12
1624,22.522938,114.065879,0,12,12
1625,22.56042,113.933986,0,12,12
1626,22.651336,114.065799,0,18,18
1627,22.611474,114.104702,0,12,12
1628,22.673337,114.048099,0,22,22
1629,22.563805,114.182055,0,12,12
1630,22.5361,113.981006,0,12,12
1631,22.631653,114.035066,0,36,36
1632,22.709426,114.261891,0,12,12
1633,22.572388,114.060043,0,7,7
1634,22.573538,113.895954,0,24,24
1635,22.624866,114.083356,0,6,6
1636,22.633932,114.024997,0,16,16
1637,22.56701,113.942558,0,8,8
1638,22.49712,113.892546,0,12,12
1639,22.570965,114.090044,0,6,6
1640,22.557413,114.032269,0,4,4
1641,22.581847,113.947264,0,4,4
1642,22.63037,114.016962,0,6,6
1643,22.561911,113.874745,0,18,18
1644,22.552619,114.038114,0,1,1
1645,22.730787,114.244115,0,6,6
1646,22.550893,114.043948,0,3,3
1647,22.621988,114.141997,0,12,12
1648,22.53903,114.095517,0,4,4
1649,22.52414,114.042879,0,1,1
1650,22.736049,113.998884,0,12,12
1651,22.723835,114.235423,0,12,12
1652,22.524364,113.92575,0,24,24
1653,22.584554,113.861715,0,12,12
1654,22.518394,114.067089,0,6,6
1655,22.586247,114.130297,0,4,4
1656,22.636614,114.007994,0,30,30
1657,22.618396,114.059631,0,12,12
1658,22.535963,114.081082,0,6,6
1659,22.626471,114.137096,0,10,10
1660,22.525873,114.043903,0,3,3
1661,22.598395,114.126909,0,8,8
1662,22.588745,113.991005,0,63,63
1663,22.554645,114.043593,0,6,6
1664,22.547198,114.066948,0,6,6
1665,22.53707,113.953522,0,70,70
1666,22.605773,113.838491,0,99,99
1667,22.587594,113.966093,0,0,0
1668,22.650378,114.212982,0,0,0
1669,22.64233,114.070077,0,0,0
1670,22.573538,113.895954,0,0,0
1671,22.524364,113.92575,0,0,0
1672,22.698816,113.791756,6,38,44
1673,22.700154,114.134341,0,10,10
1674,22.53707,113.953522,0,69,69
1675,22.71356,113.853433,50,0,50
1676,22.667192,114.288926,0,15,15
1677,22.665823,114.35166,0,88,88
1678,22.636284,114.185368,3,31,34
1679,22.682527,113.831075,0,0,0
1680,22.564051,113.850125,0,1,1
1681,22.700743,114.040714,0,171,171
1682,22.700743,114.040714,0,0,0
1683,22.544466,113.935979,0,0,0
1684,22.542201,113.932805,0,0,0
1685,22.53332,114.063909,0,12,12
1686,22.487667,113.89208,0,12,12
1687,22.666759,114.022483,6,6,12
1688,22.589744,113.991289,0,12,12
1689,22.607267,114.13163,0,34,34
1690,22.540594,114.109352,0,8,8
1691,22.552091,114.095035,0,12,12
1692,22.573866,114.129702,0,6,6
1693,22.718557,114.217442,0,27,27
1694,22.739581,114.399153,0,21,21
1695,22.768229,113.822971,0,15,15
1696,22.624303,114.103998,0,80,80
1697,22.706446,114.344855,0,3,3
1698,22.658375,114.065838,0,10,10
1699,22.574746,113.941098,0,30,30
1700,22.722859,114.297673,0,30,30
1701,22.531743,114.033293,0,15,15
1702,22.580585,114.143096,0,10,10
1703,22.713874,113.832054,0,12,12
1704,22.572502,113.848038,0,12,12
1705,22.559902,114.109376,0,6,6
1706,22.574746,113.941098,0,0,0
